id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
1,VBD_npp_d20251008_t1745326_x1029917E_y075921N_l0345_s0033_v23,2025-10-08 19:57:56,7.592052,102.991737,172.583,2025-10-08 17:45:32,2025-10-09 00:45:32,345,33,0.122517,4,100837,0.949095,0.308859,0.710031,0.4,0.917993,0.75,0.142078,0.0001,3.45494e-08,999999,1.370409e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,167.486,84.3,69.7345,97.2178,12.6696,33.4111
3,VBD_npp_d20251008_t1746028_x1044772E_y055873N_l0620_s0301_v23,2025-10-08 19:57:56,5.587334,104.477211,931.398,2025-10-08 17:46:02,2025-10-09 01:46:02,620,301,0.341672,4,100837,1.39649,0.318049,0.810263,0.4,0.966579,0.75,0.141257,0.0001,5.00338e-07,999999,9.747843e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.926,93.1288,65.2514,97.6958,13.6985,23.3287
4,VBD_npp_d20251008_t1746028_x1044991E_y056397N_l0612_s0303_v23,2025-10-08 19:57:56,5.639707,104.499084,19.9522,2025-10-08 17:46:02,2025-10-09 01:46:02,612,303,0.294583,7,34977,0.396408,0.382061,0.727432,0.4,0.740648,0.75,0.1413,0.0001,5.28819e-07,999999,-1.780886e-01,3,,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.907,92.9179,65.2131,97.9596,13.6408,23.334
6,VBD_npp_d20251008_t1746011_x1045956E_y056701N_l0605_s0315_v23,2025-10-08 19:57:56,5.670064,104.595650,26.9718,2025-10-08 17:46:01,2025-10-09 01:46:01,605,315,0.359241,1,2529,0.675464,0.343488,0.740097,0.4,0.896948,0.75,0.141351,0.0001,5.8904e-07,999999,-1.203328e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.82,92.7887,64.9902,97.653,13.5767,23.0491
7,VBD_npp_d20251008_t1746028_x1045809E_y055663N_l0621_s0316_v23,2025-10-08 19:57:56,5.566269,104.580902,20.0774,2025-10-08 17:46:02,2025-10-09 01:46:02,621,316,0.35604,4,117221,0.53153,0.339069,0.716677,0.4,0.831589,0.75,0.141271,0.0001,5.86001e-07,999999,6.987584e-03,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.272675,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.822,93.1998,64.9717,97.6726,13.677,22.9073
8,VBD_npp_d20251008_t1746011_x1046271E_y057414N_l0594_s0318_v23,2025-10-08 19:57:56,5.741406,104.627083,59.0101,2025-10-08 17:46:01,2025-10-09 01:46:01,594,318,0.360379,8,18913,0.84322,0.361707,0.758978,0.4,0.883815,0.75,0.141411,0.0001,6.36377e-07,999999,-9.046652e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.491745,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.792,92.5044,64.9332,98.017,13.4974,23.0486
9,VBD_npp_d20251008_t1745575_x1046771E_y058838N_l0571_s0320_v23,2025-10-08 19:57:56,5.883778,104.677139,19.8258,2025-10-08 17:45:57,2025-10-09 01:45:57,571,320,0.346651,1,2529,0.434047,0.394032,0.46081,0.4,0.761588,0.75,0.141529,0.0001,6.47864e-07,999999,-2.296245e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.763,91.9413,64.8918,97.682,13.3497,23.1513
10,VBD_npp_d20251008_t1746028_x1047734E_y055528N_l0619_s0344_v23,2025-10-08 19:57:56,5.552786,104.773445,294.599,2025-10-08 17:46:02,2025-10-09 01:46:02,619,344,0.277369,4,100837,1.20153,0.371304,0.812274,0.4,0.93532,0.75,0.141318,0.0001,7.92281e-07,999999,-1.317829e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.63,93.2291,64.4536,97.7524,13.615,22.1616
11,VBD_npp_d20251008_t1746011_x1048265E_y056230N_l0607_s0349_v23,2025-10-08 19:57:56,5.623031,104.826492,15.5341,2025-10-08 17:46:01,2025-10-09 01:46:01,607,349,0.361944,8,51681,0.524169,0.405602,0.7695,0.4,0.843831,0.75,0.141385,0.0001,8.35027e-07,999999,-2.794329e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.368106,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.589,92.9507,64.3571,97.5989,13.5311,22.0993
12,VBD_npp_d20251008_t1746028_x1048352E_y055797N_l0614_s0352_v23,2025-10-08 19:57:56,5.579700,104.835205,14.5411,2025-10-08 17:46:02,2025-10-09 01:46:02,614,352,0.326734,7,35233,0.440567,0.345128,0.733132,0.4,0.746556,0.75,0.141353,0.0001,8.82752e-07,999999,-1.909645e-02,3,,,,SVDNB_npp_d20251008_t1744550_e1746191_b72276_c20251008190901613000_oebc_ops.h5,GDNBO_npp_d20251008_t1744550_e1746191_b72276_c20251008190554108000_oebc_ops.h5,SVI04_npp_d20251008_t1744550_e1746191_b72276_c20251008190917677000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,9.817647;7.899403;5.551985;0.687191;2.885654;4.925205,103.188164;117.064331;130.690857;129.513733;115.939728;102.211098,npp_d20251008_t1740387_e1742029_b72276;npp_d20251008_t1742041_e1743283_b72276;npp_d20251008_t1743295_e1744537_b72276;npp_d20251008_t1744550_e1746191_b72276,165.57,93.1172,64.297,97.9308,13.5661,21.9703
