id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
13,VBD_npp_d20251028_t1809557_x1001288E_y119054N_l0484_s0400_v23,2025-10-28 20:29:00,11.905442,100.128830,3.29964,2025-10-28 18:09:55,2025-10-29 01:09:55,484,400,0.0520262,2,2337,0.172554,0.1375,0.547234,0.4,0.653784,0.75,2.53637e-16,0.0001,1.86418e-07,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.67,96.9873,63.3351,96.9075,115.867,-112.36
14,VBD_npp_d20251028_t1809593_x1001296E_y116461N_l0523_s0407_v23,2025-10-28 20:29:00,11.646115,100.129616,4.0741,2025-10-28 18:09:59,2025-10-29 01:09:59,523,407,0.0964831,2,2337,0.151868,0.1375,0.803392,0.4,0.593368,0.75,2.8629e-16,0.0001,7.09751e-08,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.622,97.8601,63.2048,96.7069,115.782,-112.471
15,VBD_npp_d20251028_t1809593_x1001466E_y116716N_l0519_s0409_v23,2025-10-28 20:29:00,11.671639,100.146591,8.59762,2025-10-28 18:09:59,2025-10-29 01:09:59,519,409,0.0998262,7,2337,0.29718,0.1375,0.808946,0.4,0.723107,0.75,2.79454e-16,0.0001,6.79916e-08,999999,999999,3,,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.609,97.7699,63.1661,96.8499,115.807,-112.459
16,VBD_npp_d20251028_t1809593_x1001576E_y117047N_l0514_s0410_v23,2025-10-28 20:29:00,11.704711,100.157623,3.97713,2025-10-28 18:09:59,2025-10-29 01:09:59,514,410,0.0726542,2,2337,0.137555,0.1375,0.687869,0.4,0.648022,0.75,2.72975e-16,0.0001,6.97941e-08,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.602,97.6558,63.1467,97.0266,115.829,-112.445
17,VBD_npp_d20251028_t1809593_x1001525E_y116641N_l0520_s0410_v23,2025-10-28 20:29:00,11.664064,100.152466,16.8716,2025-10-28 18:09:59,2025-10-29 01:09:59,520,410,0.103027,1,2401,0.49696,0.1375,0.808946,0.4,0.83352,0.75,2.79156e-16,0.0001,6.35764e-08,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.602,97.7939,63.1471,96.8162,115.809,-112.463
18,VBD_npp_d20251028_t1809593_x1001473E_y116234N_l0526_s0410_v23,2025-10-28 20:29:00,11.623423,100.147255,7.96811,2025-10-28 18:09:59,2025-10-29 01:09:59,526,410,0.111776,1,2401,0.383199,0.1375,0.803392,0.4,0.866606,0.75,2.85336e-16,0.0001,5.80995e-08,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.601,97.932,63.1481,96.6057,115.789,-112.48
19,VBD_npp_d20251028_t1809593_x1001575E_y116497N_l0522_s0411_v23,2025-10-28 20:29:00,11.649724,100.157463,22.9807,2025-10-28 18:09:59,2025-10-29 01:09:59,522,411,0.127212,1,2401,0.656328,0.1375,0.825015,0.4,0.891099,0.75,2.79872e-16,0.0001,5.86253e-08,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.595,97.8409,63.1283,96.7474,115.808,-112.469
20,VBD_npp_d20251028_t1809593_x1001861E_y116601N_l0520_s0415_v23,2025-10-28 20:29:00,11.660076,100.186073,13.8603,2025-10-28 18:09:59,2025-10-29 01:09:59,520,415,0.126785,2,2337,0.435242,0.1375,0.809165,0.4,0.729648,0.75,2.72489e-16,0.0001,4.95632e-08,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.569,97.799,63.0519,96.8229,115.838,-112.463
21,VBD_npp_d20251028_t1810082_x1001393E_y111670N_l0596_s0422_v23,2025-10-28 20:29:00,11.166999,100.139267,4.21154,2025-10-28 18:10:08,2025-10-29 01:10:08,596,422,0.106939,2,2337,0.199196,0.0825,0.495336,0.4,0.719664,0.75,3.44867e-16,0.0001,1.76876e-08,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.504,99.4516,62.9102,97.0695,115.64,-112.675
22,VBD_npp_d20251028_t1809362_x1005015E_y129520N_l0318_s0424_v23,2025-10-28 20:29:00,12.951975,100.501503,2.8733,2025-10-28 18:09:36,2025-10-29 01:09:36,318,424,0.117538,2,2337,0.100463,0.0825,0.476624,0.4,0.455835,0.75,1.27165e-16,0.0001,5.06451e-07,999999,999999,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20251028_t1809021_e1810263_b72560_c20251028193157903000_oebc_ops.h5,GDNBO_npp_d20251028_t1809021_e1810263_b72560_c20251028192922477000_oebc_ops.h5,SVI04_npp_d20251028_t1809021_e1810263_b72560_c20251028193206099000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.307434;13.520258;10.975376;6.136586;8.507884;10.401595,97.868515;112.019043;125.821213;124.490211;110.871841;96.991982,npp_d20251028_t1806113_e1807355_b72560;npp_d20251028_t1807367_e1809009_b72560;npp_d20251028_t1809021_e1810263_b72560;npp_d20251028_t1810275_e1811517_b72560,163.482,93.4259,62.8717,96.3911,116.522,-111.889
