id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
1,VBD_j01_d20250816_t1800142_x1005245E_y088181N_l0584_s0208_v23,2025-08-16 19:10:29,8.818105,100.524475,7.64613,2025-08-16 18:00:14,2025-08-17 01:00:14,584,208,0.150116,1,2529,0.392716,0.15586,0.680709,0.4,0.926895,0.75,0.00184782,0.0001,4.9901e-101,999999,6.519865e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,155.776,23.1164,64.7873,97.1799,79.9864,65.7841
2,VBD_j01_d20250816_t1800267_x1003931E_y081246N_l0692_s0209_v23,2025-08-16 19:10:29,8.124575,100.393127,6.00361,2025-08-16 18:00:26,2025-08-17 01:00:26,692,209,0.158438,1,2529,0.253461,0.15586,0.48257,0.4,0.793678,0.75,0.00181112,0.0001,7.11439e-103,999999,1.430211e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.444,23.5625,64.7606,97.4667,80.3459,65.6573
3,VBD_j01_d20250816_t1800267_x1004503E_y080708N_l0698_s0216_v23,2025-08-16 19:10:29,8.070838,100.450340,4.78027,2025-08-16 18:00:26,2025-08-17 01:00:26,698,216,0.202824,1,2529,0.18701,0.15586,0.674606,0.4,0.782397,0.75,0.00182545,0.0001,9.64757e-102,999999,7.228249e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.47,23.7391,64.5899,97.2512,80.3164,65.6518
4,VBD_j01_d20250816_t1800285_x1004533E_y080107N_l0708_s0218_v23,2025-08-16 19:10:29,8.010689,100.453323,8.26851,2025-08-16 18:00:28,2025-08-17 01:00:28,708,218,0.202041,1,2529,0.348272,0.15586,0.728802,0.4,0.816519,0.75,0.00182954,0.0001,2.06534e-101,999999,1.319755e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.521,23.8181,64.541,97.4974,80.332,65.6421
5,VBD_j01_d20250816_t1800267_x1004815E_y080976N_l0694_s0219_v23,2025-08-16 19:10:29,8.097601,100.481499,6.48384,2025-08-16 18:00:26,2025-08-17 01:00:26,694,219,0.199267,2,2465,0.25261,0.15586,0.671281,0.4,0.628837,0.75,0.00183159,0.0001,5.60902e-101,999999,1.345235e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.433,23.7835,64.5158,97.4046,80.2771,65.6584
6,VBD_j01_d20250816_t1800285_x1004519E_y079339N_l0718_s0219_v23,2025-08-16 19:10:29,7.933940,100.451881,25.5781,2025-08-16 18:00:28,2025-08-17 01:00:28,718,219,0.226297,8,18913,0.795706,0.15586,0.856431,0.4,0.942971,0.75,0.00183159,0.0001,1.17694e-101,999999,9.588869e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.713762,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.592,23.8864,64.5184,97.1244,80.3651,65.6289
7,VBD_j01_d20250816_t1800285_x1004730E_y079543N_l0715_s0221_v23,2025-08-16 19:10:29,7.954309,100.472961,17.8376,2025-08-16 18:00:28,2025-08-17 01:00:28,715,221,0.216908,1,2529,0.647369,0.15586,0.856431,0.4,0.928893,0.75,0.00183568,0.0001,3.94406e-101,999999,2.123781e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.565,23.9143,64.4688,97.239,80.3376,65.6337
8,VBD_j01_d20250816_t1800303_x1004674E_y079028N_l0724_s0222_v23,2025-08-16 19:10:29,7.902838,100.467415,14.2149,2025-08-16 18:00:30,2025-08-17 01:00:30,724,222,0.170104,1,2529,0.559628,0.15586,0.798305,0.4,0.908158,0.75,0.00183773,0.0001,5.77402e-101,999999,4.803623e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.611,23.9668,64.4455,97.5217,80.3575,65.6249
9,VBD_j01_d20250816_t1800142_x1006653E_y088386N_l0579_s0223_v23,2025-08-16 19:10:29,8.838637,100.665268,13.6001,2025-08-16 18:00:14,2025-08-17 01:00:14,579,223,0.214347,1,2529,0.578126,0.15586,0.74817,0.4,0.910239,0.75,0.001881,0.0001,6.05301e-98,999999,2.641042e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,155.702,23.4035,64.4195,97.3877,79.8507,65.7982
10,VBD_j01_d20250816_t1800267_x1005090E_y080326N_l0702_s0223_v23,2025-08-16 19:10:29,8.032619,100.508980,6.05295,2025-08-16 18:00:26,2025-08-17 01:00:26,702,223,0.224732,2,2465,0.212141,0.15586,0.745118,0.4,0.64101,0.75,0.00183978,0.0001,1.49918e-100,999999,2.455662e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_j01_d20250816_t1759096_e1800342_b40128_c20250816183342959000_oebc_ops.h5,GDNBO_j01_d20250816_t1759096_e1800342_b40128_c20250816183055502000_oebc_ops.h5,SVI04_j01_d20250816_t1759096_e1800342_b40128_c20250816183356989000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,12.829038;10.852938;7.523283;2.716651;5.820021;7.908567,99.011078;113.878685;131.825836;130.552307;112.730141;98.076942,j01_d20250816_t1757457_e1759084_b40128;j01_d20250816_t1759096_e1800342_b40128;j01_d20250816_t1800354_e1801599_b40128;j01_d20250816_t1802012_e1803257_b40128,156.482,23.9048,64.4198,97.1098,80.2791,65.649
