id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
1,VBD_npp_d20250920_t1821173_x0976557E_y136893N_l0099_s0447_v23,2025-09-20 20:48:08,13.689281,97.655655,2.99136,2025-09-20 18:21:17,2025-09-21 01:21:17,99,447,0.32837,1,2401,0.183308,0.0825,0.556736,0.4,0.814285,0.75,2.72078e-30,0.0001,1.90874e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,159.496,46.2783,62.4303,96.7041,148.288,54.4012
4,VBD_npp_d20250920_t1821440_x0977019E_y120726N_l0343_s0496_v23,2025-09-20 20:48:08,12.072551,97.701874,2.68162,2025-09-20 18:21:44,2025-09-21 00:51:44,343,496,0.321115,2,2337,0.10536,0.0825,0.583482,0.4,0.525934,0.75,1.85839e-30,0.0001,1.98312e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.462,49.8973,61.4114,96.8862,149.069,56.7263
5,VBD_npp_d20250920_t1821422_x0977459E_y121520N_l0330_s0500_v23,2025-09-20 20:48:08,12.152025,97.745857,61.4811,2025-09-20 18:21:42,2025-09-21 00:51:42,330,500,0.349852,1,2401,0.991292,0.0825,0.897158,0.4,0.866038,0.75,1.94328e-30,0.0001,2.0177e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.383,49.799,61.3317,96.762,148.997,56.6575
6,VBD_npp_d20250920_t1821422_x0977578E_y121368N_l0332_s0502_v23,2025-09-20 20:48:08,12.136827,97.757843,188.822,2025-09-20 18:21:42,2025-09-21 00:51:42,332,502,0.362371,1,2401,1.4635,0.0825,0.901407,0.4,0.979573,0.75,1.94672e-30,0.0001,2.02856e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.384,49.8553,61.2906,96.6902,148.995,56.6913
7,VBD_npp_d20250920_t1821475_x0977027E_y118680N_l0374_s0502_v23,2025-09-20 20:48:08,11.867992,97.702667,4.50503,2025-09-20 18:21:47,2025-09-21 00:51:47,374,502,0.272105,7,2337,0.14235,0.0825,0.794295,0.4,0.431808,0.75,1.74841e-30,0.0001,1.99084e-12,999999,999999,3,,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.581,50.3721,61.2904,96.965,149.167,57.0243
8,VBD_npp_d20250920_t1821475_x0977104E_y118740N_l0373_s0503_v23,2025-09-20 20:48:08,11.873951,97.710388,60.9198,2025-09-20 18:21:47,2025-09-21 00:51:47,373,503,0.265206,8,18785,0.924237,0.0825,0.795981,0.4,0.887389,0.75,1.75889e-30,0.0001,1.99713e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.621536,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.572,50.3744,61.2696,97.0038,149.158,57.0245
9,VBD_npp_d20250920_t1821369_x0978419E_y124580N_l0282_s0505_v23,2025-09-20 20:48:08,12.457964,97.841904,62.6375,2025-09-20 18:21:36,2025-09-21 00:51:36,282,505,0.202611,1,2401,1.10147,0.0825,0.864825,0.4,0.964071,0.75,2.21463e-30,0.0001,2.09165e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.13,49.2964,61.2229,96.7216,148.77,56.3233
10,VBD_npp_d20250920_t1821404_x0978055E_y122922N_l0308_s0505_v23,2025-09-20 20:48:08,12.292202,97.805496,74.4399,2025-09-20 18:21:40,2025-09-21 00:51:40,308,505,0.267269,1,2401,0.92736,0.0825,0.853908,0.4,0.903205,0.75,2.0804e-30,0.0001,2.0647e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.254,49.6034,61.2272,96.978,148.878,56.5237
11,VBD_npp_d20250920_t1821404_x0978038E_y122786N_l0310_s0505_v23,2025-09-20 20:48:08,12.278641,97.803764,238.723,2025-09-20 18:21:40,2025-09-21 00:51:40,310,505,0.324458,1,2401,1.4192,0.0825,0.853908,0.4,0.976615,0.75,2.07086e-30,0.0001,2.06371e-12,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.264,49.6288,61.2273,96.9033,148.887,56.5402
12,VBD_npp_d20250920_t1821422_x0977817E_y121065N_l0336_s0506_v23,2025-09-20 20:48:08,12.106513,97.781715,3.08815,2025-09-20 18:21:42,2025-09-21 00:51:42,336,506,0.359028,7,2337,0.174978,0.0825,0.89053,0.4,0.73429,0.75,1.95321e-30,0.0001,2.05046e-12,999999,999999,3,,,,SVDNB_npp_d20250920_t1821063_e1822305_b72021_c20250920194906154000_oeac_ops.h5,GDNBO_npp_d20250920_t1821063_e1822305_b72021_c20250920194625542000_oeac_ops.h5,SVI04_npp_d20250920_t1821063_e1822305_b72021_c20250920194914520000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.650115;12.848983;10.329530;5.485237;7.836980;9.747410,94.607002;108.730003;122.511093;121.212830;107.586632;93.713570,npp_d20250920_t1816501_e1818143_b72021;npp_d20250920_t1818155_e1819397_b72021;npp_d20250920_t1819409_e1821051_b72021;npp_d20250920_t1821063_e1822305_b72021,160.386,49.9675,61.2086,96.5464,148.992,56.7586
