id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
9,VBD_npp_d20250901_t1738170_x1044988E_y069728N_l0119_s0019_v23,2025-09-01 19:53:20,6.972782,104.498787,14.2325,2025-09-01 17:38:17,2025-09-02 00:38:17,119,19,0.258591,1,2529,0.516394,0.17875,0.825137,0.4,0.922673,0.75,0.000345365,0.0001,1.23066e-33,999999,1.927847e-01,3,Vietnamese Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,162.499,31.3934,69.9381,97.4002,89.8164,-118.995
13,VBD_npp_d20250901_t1738170_x1045229E_y069908N_l0116_s0022_v23,2025-09-01 19:53:20,6.990798,104.522911,9.7466,2025-09-01 17:38:17,2025-09-02 00:38:17,116,22,0.189807,1,2529,0.418981,0.17875,0.8305,0.4,0.898474,0.75,0.000342192,0.0001,9.85387e-34,999999,3.393786e-01,3,Vietnamese Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,162.471,31.4313,69.8909,97.4888,89.846,-118.992
30,VBD_npp_d20250901_t1738330_x1043608E_y060070N_l0269_s0027_v23,2025-09-01 19:53:20,6.006988,104.360847,20.7054,2025-09-01 17:38:33,2025-09-02 01:38:33,269,27,0.157513,1,2529,0.636779,0.17875,0.79081,0.4,0.911087,0.75,0.000408261,0.0001,1.30637e-31,999999,2.679696e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,163.355,32.8627,69.8146,97.4477,89.2842,-118.984
54,VBD_npp_d20250901_t1738116_x1047668E_y072801N_l0067_s0048_v23,2025-09-01 19:53:20,7.280072,104.766830,10.7177,2025-09-01 17:38:11,2025-09-02 00:38:11,67,48,0.221674,1,2529,0.423381,0.17875,0.806748,0.4,0.896612,0.75,0.000300291,0.0001,1.85958e-33,999999,5.431739e-02,3,Vietnamese Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,162.11,31.5728,69.488,97.471,90.1793,-118.967
64,VBD_npp_d20250901_t1738081_x1049690E_y074356N_l0039_s0072_v23,2025-09-01 19:53:20,7.435584,104.969009,10.0871,2025-09-01 17:38:08,2025-09-02 00:38:08,39,72,0.214845,1,2529,0.504889,0.17875,0.824927,0.4,0.933891,0.75,0.000267275,0.0001,9.10364e-33,999999,4.839633e-02,3,Vietnamese Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,161.88,31.8316,69.1163,97.3314,90.4176,-118.944
67,VBD_npp_d20250901_t1738401_x1047800E_y055521N_l0330_s0100_v23,2025-09-01 19:53:20,5.552052,104.779976,67.1327,2025-09-01 17:38:40,2025-09-02 01:38:40,330,100,0.0825414,4,100837,0.647527,0.1375,0.757885,0.4,0.831672,0.75,0.000385633,0.0001,3.49404e-29,999999,-6.089516e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,163.483,35.005,68.6745,97.6747,89.4538,-118.923
73,VBD_npp_d20250901_t1738383_x1049759E_y056444N_l0312_s0125_v23,2025-09-01 19:53:20,5.644361,104.975891,76.5208,2025-09-01 17:38:38,2025-09-02 01:38:38,312,125,0.0710182,4,100837,0.7694,0.1375,0.766688,0.4,0.87935,0.75,0.000355084,0.0001,9.51143e-29,999999,-5.667412e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,163.3,35.3591,68.2693,97.7281,89.6628,-118.904
78,VBD_npp_d20250901_t1738401_x1049887E_y055308N_l0329_s0130_v23,2025-09-01 19:53:20,5.530759,104.988701,55.1296,2025-09-01 17:38:40,2025-09-02 01:38:40,329,130,0.102529,4,100837,0.952007,0.1375,0.794485,0.4,0.950808,0.75,0.000361651,0.0001,1.98024e-28,999999,7.055115e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1738042_e1739284_b71751_c20250901190355960000_oeac_ops.h5,GDNBO_npp_d20250901_t1738042_e1739284_b71751_c20250901190129631000_oeac_ops.h5,SVI04_npp_d20250901_t1738042_e1739284_b71751_c20250901190404867000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,7.745079;5.778173;3.504097;-1.370237;0.762823;2.857830,104.519302;118.301865;131.878693;130.750580;117.181618;103.492500,npp_d20250901_t1733480_e1735122_b71751;npp_d20250901_t1735134_e1736376_b71751;npp_d20250901_t1736388_e1738030_b71751;npp_d20250901_t1738042_e1739284_b71751,163.38,35.6362,68.1861,97.7248,89.6253,-118.9
25,VBD_npp_d20250901_t1917233_x0968727E_y130489N_l0638_s2353_v23,2025-09-01 21:28:11,13.048896,96.872704,51.7504,2025-09-01 19:17:23,2025-09-02 02:17:23,638,2353,0.392886,4,100709,1.09995,0.055,0.897759,0.4,0.974456,0.75,7.23348e-12,0.0001,3.51837e-38,999999,1.417091e-01,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1916136_e1917378_b71752_c20250901204553968000_oeac_ops.h5,GDNBO_npp_d20250901_t1916136_e1917378_b71752_c20250901204326248000_oeac_ops.h5,SVI04_npp_d20250901_t1916136_e1917378_b71752_c20250901204601844000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,19.263617;17.565863;14.866443;10.044974;12.555928;14.352664,81.220650;95.655334;109.662376;108.232834;94.481987;80.388245,npp_d20250901_t1916136_e1917378_b71752;npp_d20250901_t1917390_e1919032_b71752;npp_d20250901_t1919044_e1920286_b71752;npp_d20250901_t1920298_e1921540_b71752,146.505,52.5547,18.1864,-79.3267,106.772,-116.435
26,VBD_npp_d20250901_t1917357_x0977616E_y121398N_l0750_s2509_v23,2025-09-01 21:28:11,12.139847,97.761597,2.60561,2025-09-01 19:17:35,2025-09-02 01:47:35,750,2509,0.194644,10,2305,0.057526,0.055,0.142354,0.4,0.272716,0.75,3.11842e-12,0.0001,1.02042e-54,999999,2.944813e-01,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20250901_t1916136_e1917378_b71752_c20250901204553968000_oeac_ops.h5,GDNBO_npp_d20250901_t1916136_e1917378_b71752_c20250901204326248000_oeac_ops.h5,SVI04_npp_d20250901_t1916136_e1917378_b71752_c20250901204601844000_oeac_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,19.263617;17.565863;14.866443;10.044974;12.555928;14.352664,81.220650;95.655334;109.662376;108.232834;94.481987;80.388245,npp_d20250901_t1916136_e1917378_b71752;npp_d20250901_t1917390_e1919032_b71752;npp_d20250901_t1919044_e1920286_b71752;npp_d20250901_t1920298_e1921540_b71752,146.305,54.6817,26.2567,-79.5322,107.184,-116.583
