id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
37,VBD_npp_d20251016_t1834322_x0955468E_y137230N_l0237_s0600_v23,2025-10-16 21:06:26,13.722983,95.546844,8.33316,2025-10-16 18:34:32,2025-10-17 01:34:32,237,600,0.383923,1,2401,0.50443,0.0825,0.855033,0.4,0.937159,0.75,5.24299e-14,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,161.964,77.3266,59.143,96.5471,109.555,71.064
38,VBD_npp_d20251016_t1834286_x0957716E_y139571N_l0198_s0625_v23,2025-10-16 21:06:26,13.957111,95.771591,4.38772,2025-10-16 18:34:28,2025-10-17 01:34:28,198,625,0.31201,1,2401,0.290137,0.0825,0.761642,0.4,0.834858,0.75,7.24813e-14,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,161.713,76.8201,58.5576,96.8433,109.287,71.062
40,VBD_npp_d20251016_t1834286_x0963574E_y138177N_l0208_s0709_v23,2025-10-16 21:06:26,13.817683,96.357430,1.61024,2025-10-16 18:34:28,2025-10-17 01:34:28,208,709,0.397438,1,2401,0.108791,0.06875,0.441116,0.4,0.818509,0.75,1.19929e-13,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,161.189,77.7392,56.5272,96.548,108.797,71.306
42,VBD_npp_d20251016_t1835166_x0960043E_y110278N_l0635_s0737_v23,2025-10-16 21:06:26,11.027758,96.004349,1.27391,2025-10-16 18:35:16,2025-10-17 01:35:16,635,737,0.243653,3,2369,0.0760034,0.06875,0.360724,0.4,0.875723,0.75,3.95377e-14,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,161.735,85.8867,55.8132,97.1748,109.815,72.1416
49,VBD_npp_d20251016_t1834393_x0968808E_y131451N_l0300_s0801_v23,2025-10-16 21:06:26,13.145125,96.880768,1.4043,2025-10-16 18:34:39,2025-10-17 01:34:39,300,801,0.389756,11,18785,0.0923375,0.06875,0.486044,0.4,0.939645,0.75,1.57128e-13,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.190168,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,160.776,80.0945,54.1617,96.9414,108.49,71.699
51,VBD_npp_d20251016_t1834411_x0968679E_y130470N_l0315_s0802_v23,2025-10-16 21:06:26,13.047044,96.867889,64.5763,2025-10-16 18:34:41,2025-10-17 01:34:41,315,802,0.420485,4,100709,1.23763,0.06875,0.918875,0.4,0.984908,0.75,1.51352e-13,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,160.798,80.3681,54.135,97.0009,108.525,71.7269
62,VBD_npp_d20251016_t1834304_x0971095E_y136350N_l0222_s0819_v23,2025-10-16 21:06:26,13.634953,97.109467,1.29511,2025-10-16 18:34:30,2025-10-17 01:34:30,222,819,0.392388,2,2337,0.0742334,0.06875,0.408133,0.4,0.724659,0.75,2.38949e-13,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,160.503,78.8651,53.6717,96.8101,108.159,71.6156
81,VBD_npp_d20251016_t1834286_x0974315E_y137507N_l0199_s0862_v23,2025-10-16 21:06:26,13.750651,97.431541,9.02874,2025-10-16 18:34:28,2025-10-17 01:34:28,199,862,0.377593,1,2401,0.486897,0.055,0.819212,0.4,0.899911,0.75,3.39674e-13,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,160.181,78.7876,52.5055,97.2061,107.834,71.6858
89,VBD_npp_d20251016_t1834304_x0974573E_y136687N_l0211_s0868_v23,2025-10-16 21:06:26,13.668715,97.457260,44.8541,2025-10-16 18:34:30,2025-10-17 01:34:30,211,868,0.372756,1,2401,1.04004,0.055,0.919819,0.4,0.958799,0.75,3.38718e-13,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,160.165,79.0357,52.3326,97.427,107.829,71.7205
92,VBD_npp_d20251016_t1834357_x0973982E_y133287N_l0263_s0869_v23,2025-10-16 21:06:26,13.328711,97.398193,67.0158,2025-10-16 18:34:35,2025-10-17 01:34:35,263,869,0.403342,1,2401,1.18265,0.055,0.92718,0.4,0.97311,0.75,2.85856e-13,0.0001,0,999999,999999,3,Myanmar Exclusive Economic Zone,,,SVDNB_npp_d20251016_t1834070_e1835311_b72390_c20251016200213600000_oebc_ops.h5,GDNBO_npp_d20251016_t1834070_e1835311_b72390_c20251016195938795000_oebc_ops.h5,SVI04_npp_d20251016_t1834070_e1835311_b72390_c20251016200222569000_oebc_ops.dspace_rad,,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,15.691522;13.911931;11.352171;6.512253;8.900105;10.785521,91.562057;105.757256;119.581726;118.255272;104.608139;90.691689,npp_d20251016_t1834070_e1835311_b72390;npp_d20251016_t1835324_e1836566_b72390;npp_d20251016_t1836578_e1838220_b72390;npp_d20251016_t1838232_e1839474_b72390,160.262,79.9382,52.3043,97.2643,107.97,71.8074
